order_item_id,order_id,product_id,quantity,sale_price
13690,8844,8,1,45.0
13691,8845,12,1,38.0
13692,8846,7,2,58.0
13693,8847,4,1,50.0
13694,8848,3,1,38.0
13695,8848,1,1,55.0
13696,8849,2,1,52.0
13697,8850,11,1,28.0
13698,8851,8,2,45.0
13699,8852,3,1,38.0
13700,8853,8,2,45.0
13701,8853,1,2,55.0
13702,8854,4,1,50.0
13703,8855,11,1,28.0
13704,8855,1,1,55.0
13705,8856,2,1,52.0
13706,8857,6,1,62.0
13707,8858,6,1,62.0
13708,8858,11,1,28.0
13709,8859,10,1,68.0
13710,8859,5,1,35.0
13711,8860,8,2,45.0
13712,8860,7,1,58.0
13713,8861,3,1,38.0
13714,8861,1,1,55.0
13715,8862,11,2,28.0
13716,8862,11,2,28.0
13717,8863,1,1,55.0
13718,8864,3,1,38.0
13719,8865,7,1,58.0
13720,8866,5,1,35.0
13721,8866,5,1,35.0
13722,8867,2,1,52.0
13723,8867,9,1,40.0
13724,8868,4,1,50.0
13725,8869,11,2,28.0
13726,8869,3,1,38.0
13727,8870,6,2,62.0
13728,8871,2,1,52.0
13729,8872,10,1,68.0
13730,8872,5,1,35.0
13731,8872,10,1,68.0
13732,8873,8,2,45.0
13733,8874,3,1,38.0
13734,8875,4,1,50.0
13735,8875,2,1,52.0
13736,8876,8,2,45.0
13737,8877,8,1,45.0
13738,8878,10,1,68.0
13739,8878,11,1,28.0
13740,8879,3,1,38.0
13741,8880,1,1,55.0
13742,8881,4,1,50.0
13743,8882,1,1,55.0
13744,8882,4,1,50.0
13745,8883,10,1,68.0
13746,8884,10,1,68.0
13747,8884,2,2,52.0
13748,8885,1,1,55.0
13749,8885,2,1,52.0
13750,8886,3,1,38.0
13751,8886,11,2,28.0
13752,8886,8,1,45.0
13753,8887,4,2,50.0
13754,8888,11,1,28.0
13755,8889,2,1,52.0
13756,8890,1,1,55.0
13757,8890,5,1,35.0
13758,8890,10,1,68.0
13759,8891,4,2,50.0
13760,8891,4,1,50.0
13761,8892,6,2,62.0
13762,8893,5,1,35.0
13763,8894,9,2,40.0
13764,8894,6,1,62.0
13765,8895,2,1,52.0
13766,8895,1,1,55.0
13767,8895,10,1,68.0
13768,8896,4,1,50.0
13769,8897,3,1,38.0
13770,8897,4,1,50.0
13771,8898,9,2,40.0
13772,8898,9,1,40.0
13773,8899,4,1,50.0
13774,8900,3,1,38.0
13775,8900,5,1,35.0
13776,8901,1,1,55.0
13777,8902,6,2,62.0
13778,8903,5,1,35.0
13779,8903,12,1,38.0
13780,8904,7,1,58.0
13781,8905,6,2,62.0
13782,8905,4,1,50.0
13783,8906,11,1,28.0
13784,8907,8,1,45.0
13785,8908,8,2,45.0
13786,8908,6,1,62.0
13787,8909,6,1,62.0
13788,8909,12,1,38.0
13789,8910,5,2,35.0
13790,8911,1,1,55.0
13791,8912,4,1,50.0
13792,8913,4,1,50.0
13793,8914,1,1,55.0
13794,8914,1,1,55.0
13795,8915,6,1,62.0
13796,8916,5,2,35.0
13797,8916,5,1,35.0
13798,8916,1,1,55.0
13799,8917,11,1,28.0
13800,8918,12,1,38.0
13801,8919,2,2,52.0
13802,8920,7,1,58.0
13803,8920,1,1,55.0
13804,8921,9,1,40.0
13805,8922,10,1,68.0
13806,8923,7,1,58.0
13807,8924,10,2,68.0
13808,8925,1,1,55.0
13809,8926,2,1,52.0
13810,8927,7,1,58.0
13811,8927,2,1,52.0
13812,8927,2,1,52.0
13813,8928,3,1,38.0
13814,8928,8,1,45.0
13815,8929,5,1,35.0
13816,8929,1,1,55.0
13817,8930,7,1,58.0
13818,8931,9,1,40.0
13819,8932,7,1,58.0
13820,8932,1,1,55.0
13821,8932,2,1,52.0
13822,8933,1,1,55.0
13823,8934,2,1,52.0
13824,8934,4,1,50.0
13825,8934,8,1,45.0
13826,8935,3,1,38.0
13827,8936,5,1,35.0
13828,8936,1,1,55.0
13829,8936,6,1,62.0
13830,8937,7,2,58.0
13831,8937,6,1,62.0
13832,8937,4,1,50.0
13833,8938,9,2,40.0
13834,8939,8,2,45.0
13835,8940,5,1,35.0
13836,8941,8,1,45.0
13837,8941,12,1,38.0
13838,8942,8,1,45.0
13839,8942,6,1,62.0
13840,8943,11,1,28.0
13841,8944,4,1,50.0
13842,8945,3,2,38.0
13843,8946,1,1,55.0
13844,8946,4,2,50.0
13845,8947,11,1,28.0
13846,8948,3,1,38.0
13847,8949,1,1,55.0
13848,8950,3,1,38.0
13849,8950,12,1,38.0
13850,8951,3,1,38.0
13851,8952,9,1,40.0
13852,8953,1,1,55.0
13853,8954,7,1,58.0
13854,8954,5,1,35.0
13855,8955,4,1,50.0
13856,8955,1,2,55.0
13857,8956,4,1,50.0
13858,8956,9,1,40.0
13859,8957,1,1,55.0
13860,8957,4,1,50.0
13861,8958,3,1,38.0
13862,8958,4,1,50.0
13863,8959,1,1,55.0
13864,8959,7,1,58.0
13865,8960,3,1,38.0
13866,8960,6,1,62.0
13867,8961,12,2,38.0
13868,8962,2,1,52.0
13869,8962,3,2,38.0
13870,8963,8,1,45.0
13871,8964,7,2,58.0
13872,8965,4,1,50.0
13873,8965,2,1,52.0
13874,8966,2,1,52.0
13875,8966,7,1,58.0
13876,8967,8,1,45.0
13877,8968,2,1,52.0
13878,8969,7,1,58.0
13879,8970,1,1,55.0
13880,8971,8,2,45.0
13881,8972,4,1,50.0
13882,8972,1,1,55.0
13883,8973,12,1,38.0
13884,8974,2,1,52.0
13885,8975,3,1,38.0
13886,8976,6,1,62.0
13887,8977,11,2,28.0
13888,8978,2,1,52.0
13889,8978,11,1,28.0
13890,8978,6,1,62.0
13891,8979,9,1,40.0
13892,8980,5,1,35.0
13893,8980,3,1,38.0
13894,8981,11,1,28.0
13895,8982,11,1,28.0
13896,8982,9,1,40.0
13897,8983,8,2,45.0
13898,8983,10,2,68.0
13899,8984,2,1,52.0
13900,8985,3,1,38.0
13901,8986,8,1,45.0
13902,8987,5,1,35.0
13903,8988,9,1,40.0
13904,8988,11,2,28.0
13905,8989,3,1,38.0
13906,8989,5,1,35.0
13907,8990,2,1,52.0
13908,8990,12,1,38.0
13909,8991,11,2,28.0
13910,8992,12,1,38.0
13911,8992,4,1,50.0
13912,8993,3,2,38.0
13913,8994,10,1,68.0
13914,8994,11,1,28.0
13915,8995,5,1,35.0
13916,8996,3,1,38.0
13917,8997,2,1,52.0
13918,8998,4,1,50.0
13919,8998,5,1,35.0
13920,8999,5,1,35.0
13921,9000,1,1,55.0
13922,9001,4,2,50.0
13923,9002,7,2,58.0
13924,9003,6,1,62.0
13925,9004,9,1,40.0
13926,9005,4,1,50.0
13927,9006,2,1,52.0
13928,9006,1,1,55.0
13929,9007,11,1,28.0
13930,9007,2,2,52.0
13931,9008,4,2,50.0
13932,9009,2,2,52.0
13933,9010,9,1,40.0
13934,9011,3,1,38.0
13935,9012,11,1,28.0
13936,9012,4,1,50.0
13937,9013,6,1,62.0
13938,9014,3,1,38.0
13939,9015,5,1,35.0
13940,9015,8,2,45.0
13941,9016,4,1,50.0
13942,9016,5,1,35.0
13943,9017,11,1,28.0
13944,9018,4,1,50.0
13945,9019,10,1,68.0
13946,9019,3,1,38.0
13947,9020,3,1,38.0
13948,9020,2,1,52.0
13949,9021,4,1,50.0
13950,9021,9,1,40.0
13951,9022,2,1,52.0
13952,9023,1,1,55.0
13953,9024,10,1,68.0
13954,9025,12,1,38.0
13955,9026,4,1,50.0
13956,9027,3,1,38.0
13957,9027,4,1,50.0
13958,9028,11,1,28.0
13959,9028,10,2,68.0
13960,9028,5,1,35.0
13961,9029,3,1,38.0
13962,9029,7,1,58.0
13963,9029,2,1,52.0
13964,9030,1,2,55.0
13965,9030,7,2,58.0
13966,9031,1,1,55.0
13967,9032,4,2,50.0
13968,9032,11,1,28.0
13969,9033,4,2,50.0
13970,9034,9,1,40.0
13971,9034,8,1,45.0
13972,9035,5,1,35.0
13973,9036,11,1,28.0
13974,9037,9,1,40.0
13975,9038,7,1,58.0
13976,9039,8,1,45.0
13977,9039,11,1,28.0
13978,9040,7,2,58.0
13979,9040,2,1,52.0
13980,9040,6,1,62.0
13981,9041,6,2,62.0
13982,9042,12,1,38.0
13983,9042,9,2,40.0
13984,9043,4,1,50.0
13985,9044,10,2,68.0
13986,9044,2,1,52.0
13987,9045,1,1,55.0
13988,9045,7,1,58.0
13989,9046,10,1,68.0
13990,9046,10,1,68.0
13991,9046,7,1,58.0
13992,9047,12,1,38.0
13993,9048,12,1,38.0
13994,9048,7,1,58.0
13995,9049,3,1,38.0
13996,9050,5,1,35.0
13997,9051,1,1,55.0
13998,9051,7,1,58.0
13999,9052,4,1,50.0
14000,9052,5,1,35.0
14001,9053,2,1,52.0
14002,9054,9,1,40.0
14003,9055,4,1,50.0
14004,9056,5,1,35.0
14005,9057,8,1,45.0
14006,9057,3,2,38.0
14007,9058,2,1,52.0
14008,9059,5,1,35.0
14009,9059,2,1,52.0
14010,9060,4,1,50.0
14011,9061,5,1,35.0
14012,9061,10,1,68.0
14013,9062,1,1,55.0
14014,9062,5,1,35.0
14015,9063,11,1,28.0
14016,9063,4,1,50.0
14017,9063,2,2,52.0
14018,9064,5,1,35.0
14019,9065,8,1,45.0
14020,9066,1,1,55.0
14021,9067,11,1,28.0
14022,9067,4,1,50.0
14023,9068,8,1,45.0
14024,9069,5,1,35.0
14025,9070,1,1,55.0
14026,9071,9,1,40.0
14027,9071,9,2,40.0
14028,9072,1,1,55.0
14029,9073,1,2,55.0
14030,9074,12,1,38.0
14031,9074,7,1,58.0
14032,9075,12,1,38.0
14033,9075,8,1,45.0
14034,9076,8,1,45.0
14035,9076,11,1,28.0
14036,9077,1,1,55.0
14037,9077,12,1,38.0
14038,9078,1,1,55.0
14039,9078,1,1,55.0
14040,9079,4,1,50.0
14041,9079,2,1,52.0
14042,9080,4,2,50.0
14043,9080,6,1,62.0
14044,9081,2,1,52.0
14045,9081,4,1,50.0
14046,9081,2,1,52.0
14047,9082,12,1,38.0
14048,9082,3,1,38.0
14049,9083,6,1,62.0
14050,9084,8,1,45.0
14051,9085,3,1,38.0
14052,9085,7,1,58.0
14053,9085,8,1,45.0
14054,9086,10,1,68.0
14055,9087,10,2,68.0
14056,9087,10,2,68.0
14057,9088,6,1,62.0
14058,9088,12,1,38.0
14059,9089,9,1,40.0
14060,9089,1,1,55.0
14061,9089,1,1,55.0
14062,9090,7,1,58.0
14063,9090,3,1,38.0
14064,9091,11,1,28.0
14065,9091,4,2,50.0
14066,9091,11,1,28.0
14067,9092,9,1,40.0
14068,9092,9,2,40.0
14069,9093,6,1,62.0
14070,9093,11,1,28.0
14071,9094,11,1,28.0
14072,9094,7,1,58.0
14073,9095,9,1,40.0
14074,9096,1,1,55.0
14075,9096,12,2,38.0
14076,9097,8,1,45.0
14077,9097,4,1,50.0
14078,9098,9,1,40.0
14079,9099,1,1,55.0
14080,9099,10,1,68.0
14081,9100,5,1,35.0
14082,9101,1,1,55.0
14083,9101,4,1,50.0
14084,9102,3,1,38.0
14085,9102,4,1,50.0
14086,9103,4,1,50.0
14087,9103,7,1,58.0
14088,9103,10,1,68.0
14089,9104,4,1,50.0
14090,9105,11,1,28.0
14091,9105,2,1,52.0
14092,9106,3,1,38.0
14093,9107,11,1,28.0
14094,9108,8,1,45.0
14095,9108,6,1,62.0
14096,9109,3,1,38.0
14097,9110,3,1,38.0
14098,9110,3,1,38.0
14099,9111,10,1,68.0
14100,9112,2,1,52.0
14101,9113,7,1,58.0
14102,9114,1,2,55.0
14103,9115,5,1,35.0
14104,9116,5,1,35.0
14105,9117,3,2,38.0
14106,9117,10,2,68.0
14107,9117,2,1,52.0
14108,9118,5,1,35.0
14109,9118,5,1,35.0
14110,9119,8,1,45.0
14111,9120,7,1,58.0
14112,9121,12,1,38.0
14113,9122,4,1,50.0
14114,9122,5,1,35.0
14115,9123,3,1,38.0
14116,9124,7,1,58.0
14117,9124,2,1,52.0
14118,9125,7,1,58.0
14119,9126,4,1,50.0
14120,9127,5,1,35.0
14121,9128,11,1,28.0
14122,9129,2,1,52.0
14123,9129,6,1,62.0
14124,9129,4,1,50.0
14125,9130,10,1,68.0
14126,9131,4,2,50.0
14127,9132,7,1,58.0
14128,9133,8,1,45.0
14129,9134,4,1,50.0
14130,9135,1,1,55.0
14131,9136,1,1,55.0
14132,9136,11,1,28.0
14133,9137,1,1,55.0
14134,9138,1,2,55.0
14135,9138,5,1,35.0
14136,9139,5,1,35.0
14137,9140,5,1,35.0
14138,9141,11,1,28.0
14139,9141,12,1,38.0
14140,9142,7,1,58.0
14141,9142,10,1,68.0
14142,9143,11,1,28.0
14143,9143,3,2,38.0
14144,9144,9,1,40.0
14145,9144,8,2,45.0
14146,9145,1,1,55.0
14147,9145,3,1,38.0
14148,9146,3,1,38.0
14149,9147,12,1,38.0
14150,9147,12,1,38.0
14151,9148,8,1,45.0
14152,9149,5,1,35.0
14153,9150,7,2,58.0
14154,9151,1,1,55.0
14155,9152,11,1,28.0
14156,9153,6,1,62.0
14157,9153,7,1,58.0
14158,9154,4,1,50.0
14159,9155,6,1,62.0
14160,9156,2,1,52.0
14161,9157,12,1,38.0
14162,9157,6,2,62.0
14163,9158,5,1,35.0
14164,9158,3,1,38.0
14165,9159,4,1,50.0
14166,9159,12,2,38.0
14167,9160,4,1,50.0
14168,9160,10,2,68.0
14169,9161,3,2,38.0
14170,9162,5,2,35.0
14171,9163,1,1,55.0
14172,9163,5,1,35.0
14173,9164,2,1,52.0
14174,9165,5,1,35.0
14175,9165,1,1,55.0
14176,9166,3,1,38.0
14177,9167,2,1,52.0
14178,9168,5,2,35.0
14179,9169,9,1,40.0
14180,9169,1,1,55.0
14181,9169,9,1,40.0
14182,9170,6,2,62.0
14183,9170,7,1,58.0
14184,9171,3,1,38.0
14185,9171,2,1,52.0
14186,9172,1,2,55.0
14187,9173,5,1,35.0
14188,9174,8,1,45.0
14189,9175,1,1,55.0
14190,9175,2,2,52.0
14191,9176,4,1,50.0
14192,9177,2,1,52.0
14193,9178,10,1,68.0
14194,9178,11,1,28.0
14195,9179,6,1,62.0
14196,9180,3,1,38.0
14197,9181,10,1,68.0
14198,9182,2,1,52.0
14199,9183,4,1,50.0
14200,9183,3,1,38.0
14201,9184,3,1,38.0
14202,9184,9,2,40.0
14203,9185,5,2,35.0
14204,9185,5,1,35.0
14205,9186,2,1,52.0
14206,9186,3,2,38.0
14207,9187,2,1,52.0
14208,9188,4,1,50.0
14209,9189,3,1,38.0
14210,9190,5,1,35.0
14211,9191,8,1,45.0
14212,9191,7,1,58.0
14213,9192,12,1,38.0
14214,9193,4,1,50.0
14215,9194,2,1,52.0
14216,9194,3,1,38.0
14217,9195,12,2,38.0
14218,9196,8,1,45.0
14219,9197,3,1,38.0
14220,9198,9,1,40.0
14221,9198,7,1,58.0
14222,9199,2,1,52.0
14223,9199,2,1,52.0
14224,9200,5,1,35.0
14225,9200,2,1,52.0
14226,9201,2,2,52.0
14227,9201,8,1,45.0
14228,9202,7,1,58.0
14229,9203,9,1,40.0
14230,9204,3,2,38.0
14231,9204,5,1,35.0
14232,9205,11,1,28.0
14233,9206,12,1,38.0
14234,9206,10,1,68.0
14235,9207,4,1,50.0
14236,9208,3,1,38.0
14237,9209,12,1,38.0
14238,9210,3,1,38.0
14239,9211,6,1,62.0
14240,9212,12,1,38.0
14241,9212,5,1,35.0
14242,9212,5,1,35.0
14243,9213,6,1,62.0
14244,9213,4,2,50.0
14245,9214,11,1,28.0
14246,9214,8,1,45.0
14247,9215,1,1,55.0
14248,9216,1,2,55.0
14249,9216,12,1,38.0
14250,9216,11,1,28.0
14251,9217,1,1,55.0
14252,9217,2,1,52.0
14253,9217,1,1,55.0
14254,9218,2,1,52.0
14255,9218,9,1,40.0
14256,9219,4,1,50.0
14257,9220,7,1,58.0
14258,9220,2,1,52.0
14259,9221,9,1,40.0
14260,9221,3,2,38.0
14261,9222,6,1,62.0
14262,9222,9,1,40.0
14263,9223,11,1,28.0
14264,9224,1,1,55.0
14265,9224,4,2,50.0
14266,9225,12,1,38.0
14267,9226,3,1,38.0
14268,9227,6,2,62.0
14269,9227,9,1,40.0
14270,9227,10,1,68.0
14271,9228,9,1,40.0
14272,9229,4,1,50.0
14273,9230,1,1,55.0
14274,9231,4,1,50.0
14275,9232,5,2,35.0
14276,9233,12,1,38.0
14277,9234,8,1,45.0
14278,9235,1,1,55.0
14279,9235,12,1,38.0
14280,9236,12,1,38.0
14281,9237,7,1,58.0
14282,9238,8,1,45.0
14283,9238,10,2,68.0
14284,9239,8,2,45.0
14285,9239,5,1,35.0
14286,9240,3,1,38.0
14287,9240,4,1,50.0
14288,9241,7,1,58.0
14289,9242,2,1,52.0
14290,9242,1,2,55.0
14291,9243,12,1,38.0
14292,9243,7,1,58.0
14293,9244,4,2,50.0
14294,9244,6,1,62.0
14295,9245,4,1,50.0
14296,9246,4,1,50.0
14297,9246,4,2,50.0
14298,9247,2,1,52.0
14299,9247,1,1,55.0
14300,9248,7,2,58.0
14301,9249,5,1,35.0
14302,9249,4,1,50.0
14303,9250,3,1,38.0
14304,9251,1,1,55.0
14305,9252,11,1,28.0
14306,9253,5,2,35.0
14307,9254,5,1,35.0
14308,9255,12,2,38.0
14309,9256,2,1,52.0
14310,9256,3,1,38.0
14311,9256,8,1,45.0
14312,9257,2,2,52.0
14313,9257,4,1,50.0
14314,9258,5,1,35.0
14315,9258,11,1,28.0
14316,9259,6,1,62.0
14317,9259,3,1,38.0
14318,9260,1,2,55.0
14319,9260,4,2,50.0
14320,9261,3,1,38.0
14321,9261,2,1,52.0
14322,9262,12,1,38.0
14323,9263,8,1,45.0
14324,9264,7,1,58.0
14325,9264,3,2,38.0
14326,9265,11,1,28.0
14327,9266,6,1,62.0
14328,9267,4,1,50.0
14329,9267,6,1,62.0
14330,9268,1,1,55.0
14331,9268,7,1,58.0
14332,9268,4,1,50.0
14333,9269,1,1,55.0
14334,9270,1,1,55.0
14335,9270,2,1,52.0
14336,9271,1,1,55.0
14337,9271,10,1,68.0
14338,9272,1,1,55.0
14339,9273,11,1,28.0
14340,9273,4,1,50.0
14341,9274,10,2,68.0
14342,9274,3,1,38.0
14343,9275,9,2,40.0
14344,9276,5,1,35.0
14345,9277,9,1,40.0
14346,9277,11,2,28.0
14347,9278,5,2,35.0
14348,9278,7,1,58.0
14349,9279,9,2,40.0
14350,9279,2,1,52.0
14351,9280,6,2,62.0
14352,9280,11,1,28.0
14353,9280,8,1,45.0
14354,9281,3,1,38.0
14355,9282,7,1,58.0
14356,9283,6,1,62.0
14357,9283,9,1,40.0
14358,9283,12,1,38.0
14359,9284,7,1,58.0
14360,9284,10,1,68.0
14361,9285,1,1,55.0
14362,9286,8,1,45.0
14363,9286,1,2,55.0
14364,9287,11,1,28.0
14365,9287,10,1,68.0
14366,9288,11,2,28.0
14367,9289,6,1,62.0
14368,9290,5,2,35.0
14369,9290,5,1,35.0
14370,9291,9,1,40.0
14371,9292,5,1,35.0
14372,9292,9,2,40.0
14373,9293,12,1,38.0
14374,9293,12,1,38.0
14375,9294,2,1,52.0
14376,9294,7,1,58.0
14377,9295,9,1,40.0
14378,9295,2,2,52.0
14379,9295,3,1,38.0
14380,9296,5,1,35.0
14381,9297,4,2,50.0
14382,9298,3,1,38.0
14383,9299,5,1,35.0
14384,9300,12,2,38.0
14385,9300,6,2,62.0
14386,9301,9,1,40.0
14387,9301,2,1,52.0
14388,9302,9,1,40.0
14389,9302,4,1,50.0
14390,9302,2,1,52.0
14391,9303,5,2,35.0
14392,9303,3,1,38.0
14393,9303,8,1,45.0
14394,9304,6,1,62.0
14395,9305,2,1,52.0
14396,9306,3,1,38.0
14397,9307,4,1,50.0
14398,9308,10,1,68.0
14399,9309,1,2,55.0
14400,9309,4,1,50.0
14401,9310,10,1,68.0
14402,9311,7,1,58.0
14403,9312,10,1,68.0
14404,9313,6,1,62.0
14405,9314,5,1,35.0
14406,9315,9,1,40.0
14407,9315,8,1,45.0
14408,9316,7,1,58.0
14409,9317,5,1,35.0
14410,9317,12,1,38.0
14411,9318,9,1,40.0
14412,9318,3,1,38.0
14413,9318,3,1,38.0
14414,9319,5,2,35.0
14415,9319,8,1,45.0
14416,9320,4,2,50.0
14417,9321,4,1,50.0
14418,9322,11,1,28.0
14419,9323,7,1,58.0
14420,9324,8,1,45.0
14421,9324,2,1,52.0
14422,9325,12,1,38.0
14423,9326,3,2,38.0
14424,9326,3,1,38.0
14425,9327,3,1,38.0
14426,9327,2,2,52.0
14427,9328,1,1,55.0
14428,9329,2,1,52.0
14429,9330,3,1,38.0
14430,9331,3,1,38.0
14431,9332,11,1,28.0
14432,9332,3,1,38.0
14433,9333,4,1,50.0
14434,9334,1,1,55.0
14435,9334,8,1,45.0
14436,9334,8,1,45.0
14437,9335,5,1,35.0
14438,9336,2,1,52.0
14439,9337,11,1,28.0
14440,9337,1,1,55.0
14441,9338,12,1,38.0
14442,9339,7,1,58.0
14443,9339,8,2,45.0
14444,9339,7,2,58.0
14445,9340,7,1,58.0
14446,9340,4,2,50.0
14447,9340,4,1,50.0
14448,9341,3,1,38.0
14449,9342,11,1,28.0
14450,9343,4,1,50.0
14451,9344,1,1,55.0
14452,9344,6,1,62.0
14453,9345,1,1,55.0
14454,9345,10,1,68.0
14455,9346,3,1,38.0
14456,9346,3,1,38.0
14457,9347,4,1,50.0
14458,9347,2,2,52.0
14459,9348,11,1,28.0
14460,9348,3,1,38.0
14461,9349,12,1,38.0
14462,9349,3,1,38.0
14463,9350,1,1,55.0
14464,9350,11,1,28.0
14465,9351,9,1,40.0
14466,9352,2,1,52.0
14467,9353,1,1,55.0
14468,9353,2,1,52.0
14469,9354,2,1,52.0
14470,9355,10,1,68.0
14471,9355,2,1,52.0
14472,9355,10,1,68.0
14473,9356,9,1,40.0
14474,9356,10,1,68.0
14475,9357,2,1,52.0
14476,9357,10,1,68.0
14477,9358,4,1,50.0
14478,9359,4,1,50.0
14479,9360,10,2,68.0
14480,9361,6,2,62.0
14481,9361,5,1,35.0
14482,9361,1,1,55.0
14483,9362,11,1,28.0
14484,9362,1,2,55.0
14485,9363,10,1,68.0
14486,9364,2,2,52.0
14487,9365,2,2,52.0
14488,9366,2,1,52.0
14489,9366,5,1,35.0
14490,9367,5,1,35.0
14491,9367,9,1,40.0
14492,9368,12,1,38.0
14493,9368,3,1,38.0
14494,9369,5,2,35.0
14495,9370,10,1,68.0
14496,9371,8,1,45.0
14497,9372,12,1,38.0
14498,9373,2,1,52.0
14499,9373,7,2,58.0
14500,9374,3,2,38.0
14501,9375,3,1,38.0
14502,9376,5,1,35.0
14503,9376,4,1,50.0
14504,9377,5,1,35.0
14505,9378,5,1,35.0
14506,9379,5,1,35.0
14507,9380,8,1,45.0
14508,9381,3,1,38.0
14509,9381,2,1,52.0
14510,9382,4,1,50.0
14511,9383,11,1,28.0
14512,9384,2,1,52.0
14513,9385,2,1,52.0
14514,9385,10,1,68.0
14515,9386,5,1,35.0
14516,9387,10,2,68.0
14517,9387,6,1,62.0
14518,9388,8,1,45.0
14519,9389,3,1,38.0
14520,9390,5,1,35.0
14521,9391,2,1,52.0
14522,9391,9,1,40.0
14523,9391,6,1,62.0
14524,9392,12,1,38.0
14525,9392,2,1,52.0
14526,9392,11,1,28.0
14527,9393,12,2,38.0
14528,9393,8,2,45.0
14529,9394,2,1,52.0
14530,9394,9,2,40.0
14531,9394,12,1,38.0
14532,9395,9,1,40.0
14533,9395,7,1,58.0
14534,9396,6,2,62.0
14535,9397,4,1,50.0
14536,9397,12,1,38.0
14537,9398,10,2,68.0
14538,9399,2,1,52.0
14539,9400,4,1,50.0
14540,9401,4,1,50.0
14541,9401,10,1,68.0
14542,9402,11,1,28.0
14543,9403,10,1,68.0
14544,9404,1,1,55.0
14545,9404,5,1,35.0
14546,9405,3,1,38.0
14547,9406,3,2,38.0
14548,9407,9,2,40.0
14549,9408,9,1,40.0
14550,9408,12,1,38.0
14551,9409,4,2,50.0
14552,9410,7,1,58.0
14553,9411,9,1,40.0
14554,9411,6,1,62.0
14555,9411,3,1,38.0
14556,9412,3,1,38.0
14557,9412,4,2,50.0
14558,9413,3,1,38.0
14559,9414,4,1,50.0
14560,9415,3,2,38.0
14561,9415,10,2,68.0
14562,9415,9,1,40.0
14563,9416,10,1,68.0
14564,9416,3,1,38.0
14565,9417,8,1,45.0
14566,9418,1,1,55.0
14567,9418,2,1,52.0
14568,9419,7,1,58.0
14569,9420,10,1,68.0
14570,9421,5,1,35.0
14571,9422,10,2,68.0
14572,9422,3,1,38.0
14573,9423,6,2,62.0
14574,9424,7,1,58.0
14575,9425,3,1,38.0
14576,9426,2,2,52.0
14577,9426,5,2,35.0
14578,9427,2,1,52.0
14579,9428,3,1,38.0
14580,9429,3,1,38.0
14581,9429,4,1,50.0
14582,9429,2,1,52.0
14583,9430,1,2,55.0
14584,9430,5,1,35.0
14585,9431,7,1,58.0
14586,9432,7,2,58.0
14587,9432,6,1,62.0
14588,9432,9,1,40.0
14589,9433,9,2,40.0
14590,9433,11,1,28.0
14591,9434,5,1,35.0
14592,9434,6,1,62.0
14593,9435,4,1,50.0
14594,9436,7,2,58.0
14595,9437,6,1,62.0
14596,9437,5,2,35.0
14597,9438,4,1,50.0
14598,9438,1,1,55.0
14599,9439,7,1,58.0
14600,9439,10,1,68.0
14601,9439,3,1,38.0
14602,9440,2,1,52.0
14603,9441,9,1,40.0
14604,9442,4,2,50.0
14605,9442,10,1,68.0
14606,9443,1,1,55.0
14607,9443,1,1,55.0
14608,9444,11,1,28.0
14609,9444,3,1,38.0
14610,9445,1,2,55.0
14611,9446,3,1,38.0
14612,9447,3,1,38.0
14613,9448,8,1,45.0
14614,9448,11,1,28.0
14615,9448,6,1,62.0
14616,9449,6,1,62.0
14617,9449,5,1,35.0
14618,9449,3,1,38.0
14619,9450,6,1,62.0
14620,9451,7,1,58.0
14621,9451,4,1,50.0
14622,9452,3,1,38.0
14623,9453,2,1,52.0
14624,9454,10,1,68.0
14625,9455,2,1,52.0
14626,9455,8,1,45.0
14627,9456,12,1,38.0
14628,9457,2,1,52.0
14629,9458,10,1,68.0
14630,9458,11,1,28.0
14631,9459,3,2,38.0
14632,9459,2,1,52.0
14633,9460,8,1,45.0
14634,9460,1,1,55.0
14635,9461,6,1,62.0
14636,9461,10,2,68.0
14637,9462,9,1,40.0
14638,9463,8,1,45.0
14639,9464,6,2,62.0
14640,9465,3,1,38.0
14641,9466,10,1,68.0
14642,9467,5,2,35.0
14643,9468,1,1,55.0
14644,9468,10,1,68.0
14645,9468,6,2,62.0
14646,9469,6,1,62.0
14647,9470,5,1,35.0
14648,9471,4,1,50.0
14649,9471,5,1,35.0
14650,9472,4,1,50.0
14651,9473,5,1,35.0
14652,9473,3,1,38.0
14653,9474,5,1,35.0
14654,9474,8,1,45.0
14655,9475,6,1,62.0
14656,9475,3,1,38.0
14657,9476,6,1,62.0
14658,9477,12,1,38.0
14659,9477,9,2,40.0
14660,9478,10,1,68.0
14661,9479,3,1,38.0
14662,9480,1,1,55.0
14663,9480,12,1,38.0
14664,9481,12,1,38.0
14665,9482,8,1,45.0
14666,9483,5,2,35.0
14667,9484,3,1,38.0
14668,9484,9,1,40.0
14669,9485,5,1,35.0
14670,9486,5,1,35.0
14671,9487,12,1,38.0
14672,9488,2,1,52.0
14673,9488,2,1,52.0
14674,9489,7,1,58.0
14675,9490,1,1,55.0
14676,9490,12,1,38.0
14677,9491,3,1,38.0
14678,9491,6,1,62.0
14679,9492,3,1,38.0
14680,9493,7,1,58.0
14681,9494,2,1,52.0
14682,9494,4,1,50.0
14683,9495,12,1,38.0
14684,9495,1,1,55.0
14685,9495,10,1,68.0
14686,9496,8,1,45.0
14687,9496,4,1,50.0
